CSV CAN data
Converted from Kvaser Memorator at,2026-04-17 13:47:54
                                                        
Format of data field,HEX
Format of id field,HEX
Timestamp Offset,            0.000000,seconds
Logging started at,2026-04-17 13:47:31
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter
20.934120,1,4c0,2,8,b4,00,00,8a,00,7b,5b,7f,30920
20.937280,1,293,2,8,00,0e,27,ff,70,00,0f,ff,30921
20.937540,1,3d3,2,8,00,00,00,e1,3a,20,06,67,30922
20.937790,1,3f3,2,8,5c,5a,00,83,ff,7f,00,80,30923
20.938010,1,380,2,8,6f,00,1d,20,90,19,6e,98,30924
20.938260,1,3b9,2,8,6e,00,85,00,6e,14,80,00,30925
20.940100,1,20b,2,8,c3,0d,c3,ff,68,00,00,00,30926
20.940310,1,217,2,8,00,03,ff,00,7f,ff,00,10,30927
20.940570,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,30928
20.940820,1,250,2,8,00,00,00,00,00,00,00,00,30929
20.941080,1,257,2,8,30,7b,e2,00,db,04,04,e0,30930
20.941290,1,280,2,8,7f,49,0e,00,ff,01,ff,ff,30931
20.941550,1,294,2,8,7c,ff,c8,01,80,00,00,00,30932
20.941800,1,29b,2,8,80,f7,00,00,20,83,00,00,30933
20.942020,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,30934
20.942270,1,2c8,2,8,00,00,02,00,02,00,00,00,30935
20.942530,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,30936
20.942740,1,337,2,8,0a,00,3e,00,00,00,00,00,30937
20.943000,1,346,2,8,00,00,00,00,00,00,00,00,30938
20.943260,1,355,2,8,33,00,00,00,00,4b,00,00,30939
20.943510,1,378,2,8,00,00,00,00,01,7f,01,7f,30940
20.943770,1,397,2,8,00,00,00,00,00,3c,00,00,30941
20.944020,1,398,2,8,00,00,00,00,00,00,00,00,30942
20.944240,1,3d8,2,8,c8,00,00,00,00,00,00,00,30943
20.944490,1,3eb,2,8,ff,07,64,00,00,00,00,00,30944
20.944750,1,422,2,8,38,00,00,00,0a,3f,00,60,30945
20.945000,1,437,2,8,02,00,00,00,13,40,00,00,30946
20.945220,1,475,2,8,12,12,02,12,02,ee,02,ee,30947
20.945470,1,4c5,2,8,00,00,00,00,c8,00,41,10,30948
20.945690,1,4d5,2,8,00,00,04,01,60,f1,4c,00,30949
20.945940,1,4f2,2,8,00,00,00,00,00,b6,02,b6,30950
20.946200,1,45d,2,8,00,75,00,00,01,04,00,44,30951
20.946410,1,4f4,2,8,00,00,00,00,00,00,00,00,30952
20.946670,1,4f7,2,8,80,24,00,80,27,10,d5,9a,30953
20.946920,1,4f8,2,8,00,00,00,00,50,00,50,00,30954
20.947140,1,4ff,2,8,00,00,00,00,d5,93,9d,77,30955
20.947390,1,293,2,8,00,00,27,ff,00,00,0f,ff,30956
20.947610,1,215,2,8,43,54,c3,49,7b,49,13,49,30957
20.947860,1,255,2,8,88,80,00,00,03,54,83,54,30958
20.948120,1,375,2,8,00,00,00,00,0b,ff,00,40,30959
20.950080,1,280,2,8,7f,c6,0f,00,ff,01,ff,ff,30960
20.950470,1,217,2,8,00,0b,ff,00,7f,ff,00,a0,30961
20.951530,1,312,2,8,00,20,8f,0c,00,ff,00,0c,30962
20.952470,1,295,2,8,24,3e,90,11,ff,ff,80,00,30963
20.952680,1,2b5,2,8,03,00,02,00,24,00,00,00,30964
20.952940,1,315,2,8,00,02,51,77,00,63,ff,50,30965
20.953500,1,350,2,8,0f,02,00,00,00,ff,00,fc,30966
20.955070,1,20b,2,8,c3,0e,c3,ff,6c,00,00,00,30967
20.955330,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,30968
20.955540,1,250,2,8,00,00,00,01,00,00,00,00,30969
20.955800,1,257,2,8,30,7b,e2,01,db,04,05,e0,30970
20.956060,1,294,2,8,7c,ff,c8,01,80,00,00,00,30971
20.956270,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,30972
20.956520,1,2c8,2,8,00,00,02,00,02,00,00,00,30973
20.956780,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,30974
20.956990,1,397,2,8,00,80,00,00,80,bc,00,98,30975
20.957290,1,293,2,8,00,01,27,ff,08,00,0f,ff,30976
20.957550,1,353,2,8,32,64,4d,00,00,00,00,00,30977
20.957760,1,3d3,2,8,00,00,00,e1,3a,20,06,67,30978
20.958020,1,3f3,2,8,5c,5a,01,84,ff,7f,00,80,30979
20.958230,1,380,2,8,6e,00,1d,20,91,19,6e,05,30980
20.958490,1,3b9,2,8,6e,00,85,00,6e,14,80,00,30981
20.960150,1,280,2,8,7f,40,00,00,ff,01,ff,ff,30982
20.960410,1,217,2,8,00,03,ff,00,7f,ff,00,20,30983
20.960620,1,29b,2,8,80,f8,00,00,20,73,00,00,30984
20.960880,1,378,2,8,00,00,00,00,01,7f,01,7f,30985
20.961130,1,398,2,8,00,00,00,00,00,00,00,00,30986
20.961390,1,3d8,2,8,c8,00,00,00,00,00,00,00,30987
20.961600,1,457,2,8,40,00,09,60,06,12,40,80,30988
20.961860,1,477,2,8,02,69,00,d5,ff,42,02,00,30989
20.962110,1,4f8,2,8,00,00,00,00,50,00,50,00,30990
20.962330,1,4fb,2,8,00,00,00,00,00,00,00,18,30991
20.962580,1,215,2,8,43,54,c3,49,7b,49,13,49,30992
20.962800,1,255,2,8,08,80,00,00,03,54,03,54,30993
20.963050,1,375,2,8,00,00,00,00,0b,ff,00,40,30994
20.963310,1,4fd,2,8,00,00,22,00,00,00,00,00,30995
20.965140,1,337,2,8,0a,00,3e,00,00,00,00,00,30996
20.967320,1,293,2,8,00,02,27,ff,10,00,0f,ff,30997
20.970090,1,20b,2,8,c3,0f,c3,ff,70,00,00,00,30998
20.970310,1,217,2,8,00,03,ff,00,7f,ff,00,20,30999
20.970560,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31000
20.970820,1,250,2,8,00,00,00,00,00,00,00,00,31001
20.971070,1,257,2,8,30,7b,e2,02,db,04,06,e0,31002
20.971290,1,280,2,8,7f,cf,01,00,ff,01,ff,ff,31003
20.971540,1,294,2,8,7c,ff,c8,01,80,00,00,00,31004
20.971800,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31005
20.972010,1,2c8,2,8,00,00,02,00,02,00,00,00,31006
20.972270,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31007
20.972520,1,295,2,8,24,30,90,03,ff,ff,80,00,31008
20.972780,1,2b5,2,8,03,00,02,00,24,00,00,00,31009
20.972990,1,312,2,8,00,20,8f,0d,00,ff,00,0d,31010
20.973250,1,315,2,8,00,02,51,77,00,63,ff,50,31011
20.973460,1,346,2,8,00,00,00,00,00,00,00,00,31012
20.973720,1,350,2,8,0f,02,00,00,00,ff,00,fc,31013
20.973980,1,397,2,8,00,00,00,00,00,3c,00,00,31014
20.974230,1,3eb,2,8,ff,07,64,00,00,00,00,00,31015
20.974440,1,400,2,8,0a,01,01,01,00,00,18,9a,31016
20.974700,1,402,2,8,00,00,00,00,00,04,04,50,31017
20.974960,1,405,2,8,02,3d,3c,00,30,01,5c,15,31018
20.975170,1,407,2,8,0e,00,00,40,01,8e,00,74,31019
20.975430,1,422,2,8,38,00,00,00,0a,3f,00,60,31020
20.975640,1,475,2,8,12,12,02,12,02,ee,02,ee,31021
20.975900,1,4f0,2,8,00,00,85,00,00,94,e1,00,31022
20.976150,1,45d,2,8,00,75,00,00,01,04,00,44,31023
20.977300,1,293,2,8,00,03,27,ff,18,00,0f,ff,31024
20.977520,1,215,2,8,43,54,c3,49,7b,49,13,49,31025
20.977770,1,255,2,8,88,80,00,00,03,54,83,54,31026
20.978030,1,375,2,8,00,00,00,00,0b,ff,00,40,31027
20.978240,1,380,2,8,6f,00,1d,20,92,19,6e,bf,31028
20.978500,1,3b9,2,8,6e,00,85,00,6e,14,80,00,31029
20.978710,1,3d3,2,8,00,00,00,e1,3a,20,06,67,31030
20.978970,1,3f3,2,8,5c,5a,02,85,ff,7f,00,80,31031
20.980160,1,280,2,8,7f,43,02,00,ff,01,ff,ff,31032
20.980420,1,217,2,8,00,03,ff,00,7f,ff,00,30,31033
20.980670,1,29b,2,8,80,f9,00,00,20,63,00,00,31034
20.980930,1,378,2,8,00,00,00,00,01,7f,01,7f,31035
20.981140,1,398,2,8,00,00,00,00,00,00,00,00,31036
20.981400,1,3d8,2,8,c8,00,00,00,00,00,00,00,31037
20.981660,1,4f8,2,8,00,00,00,00,50,00,50,00,31038
20.985030,1,20b,2,8,c3,10,c3,ff,74,00,00,00,31039
20.985280,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31040
20.985540,1,250,2,8,00,00,00,00,00,00,00,00,31041
20.985750,1,257,2,8,30,7b,e2,03,db,04,07,e0,31042
20.986010,1,294,2,8,7c,ff,c8,01,80,00,00,00,31043
20.986220,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31044
20.986480,1,2c8,2,8,00,00,02,00,02,00,00,00,31045
20.986730,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31046
20.986990,1,397,2,8,00,00,00,00,00,3c,00,00,31047
20.987330,1,293,2,8,00,04,27,ff,20,00,0f,ff,31048
20.987540,1,353,2,8,32,64,4d,00,00,00,00,00,31049
20.990100,1,280,2,8,7f,cc,03,00,ff,01,ff,ff,31050
20.990360,1,217,2,8,00,0b,ff,00,7f,ff,00,b0,31051
20.990570,1,337,2,8,0a,00,3e,00,00,00,00,00,31052
20.991550,1,312,2,8,00,20,8f,0e,00,ff,00,0e,31053
20.992450,1,215,2,8,43,54,c3,49,7b,49,13,49,31054
20.992660,1,255,2,8,88,80,00,00,03,54,83,54,31055
20.992920,1,295,2,8,24,31,90,04,ff,ff,80,00,31056
20.993180,1,2b5,2,8,03,00,02,00,24,00,00,00,31057
20.993390,1,315,2,8,00,06,51,77,00,f3,ff,50,31058
20.993640,1,350,2,8,0f,02,00,00,00,ff,00,fc,31059
20.993900,1,355,2,8,33,00,00,00,00,4b,00,00,31060
20.994160,1,375,2,8,00,00,00,00,0b,ff,00,40,31061
20.994370,1,4b5,2,8,01,00,00,00,00,00,00,00,31062
20.994630,1,4c0,2,8,b4,00,00,8a,00,7b,5b,7f,31063
20.994880,1,4c5,2,8,00,00,00,00,cc,00,41,10,31064
20.995100,1,4d5,2,8,00,00,04,01,60,f1,4c,00,31065
20.997310,1,293,2,8,00,05,27,ff,28,00,0f,ff,31066
20.997530,1,3d3,2,8,00,00,00,e1,3a,20,06,67,31067
20.997780,1,3f3,2,8,5c,5a,03,86,ff,7f,00,80,31068
20.998040,1,380,2,8,6e,00,1d,20,93,19,6e,22,31069
20.998300,1,3b9,2,8,6e,00,85,00,6e,14,80,00,31070
20.998550,1,53f,2,8,01,12,00,00,3f,00,00,00,31071
21.000090,1,20b,2,8,c3,11,c3,ff,78,00,00,00,31072
21.000340,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31073
21.000560,1,280,2,8,7f,46,04,00,ff,01,ff,ff,31074
21.000810,1,217,2,8,00,53,ff,00,7f,ff,00,30,31075
21.001070,1,250,2,8,00,00,00,01,00,00,00,00,31076
21.001280,1,257,2,8,30,7b,e2,04,db,04,08,e0,31077
21.001540,1,294,2,8,7c,ff,c8,01,80,00,00,00,31078
21.001790,1,29b,2,8,80,fa,00,00,20,53,00,00,31079
21.002010,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31080
21.002260,1,2c8,2,8,00,00,02,00,02,00,00,00,31081
21.002520,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31082
21.002780,1,346,2,8,00,00,00,00,00,00,00,00,31083
21.003030,1,378,2,8,00,00,00,00,01,7f,01,7f,31084
21.003240,1,397,2,8,00,00,00,00,00,3c,80,00,31085
21.003500,1,398,2,8,00,00,00,00,00,00,00,00,31086
21.003760,1,3d8,2,8,c8,00,00,00,00,00,00,00,31087
21.004010,1,3eb,2,8,ff,07,64,00,00,00,00,00,31088
21.004270,1,422,2,8,38,00,00,00,0b,3f,00,60,31089
21.004480,1,457,2,8,40,00,09,60,06,12,40,80,31090
21.004700,1,475,2,8,12,12,02,12,02,ee,02,ee,31091
21.004950,1,477,2,8,02,69,00,d5,ff,42,02,00,31092
21.005160,1,4f7,2,8,80,24,00,80,27,10,d5,9a,31093
21.005420,1,4f8,2,8,00,00,00,00,50,00,50,00,31094
21.005680,1,4fd,2,8,00,00,a2,00,00,00,00,00,31095
21.005890,1,4ff,2,8,00,00,93,00,d5,93,9d,78,31096
21.006150,1,45d,2,8,00,75,00,00,01,04,00,44,31097
21.007300,1,293,2,8,00,06,27,ff,30,00,0f,ff,31098
21.007550,1,215,2,8,43,54,c3,49,7b,49,13,49,31099
21.007770,1,255,2,8,88,80,00,00,03,54,83,54,31100
21.008020,1,375,2,8,00,00,00,00,0b,ff,00,40,31101
21.010070,1,280,2,8,7f,c9,05,00,ff,01,ff,ff,31102
21.010330,1,217,2,8,00,03,ff,00,7f,ff,00,40,31103
21.011520,1,312,2,8,00,20,8f,00,00,ff,00,00,31104
21.012460,1,295,2,8,24,32,90,05,ff,ff,80,00,31105
21.012720,1,2b5,2,8,03,00,02,00,24,00,00,00,31106
21.012930,1,315,2,8,00,02,51,77,00,63,ff,50,31107
21.013530,1,350,2,8,0f,02,00,00,00,ff,00,fc,31108
21.014980,1,250,2,8,00,00,00,00,00,00,00,00,31109
21.015190,1,20b,2,8,c3,03,c3,ff,40,00,00,00,31110
21.015450,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31111
21.015700,1,257,2,8,30,7b,e2,05,db,04,09,e0,31112
21.015920,1,294,2,8,7c,ff,c8,01,80,00,00,00,31113
21.016170,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31114
21.016430,1,2c8,2,8,00,00,02,00,02,00,00,00,31115
21.016640,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31116
21.016900,1,337,2,8,0a,c0,3e,00,00,00,00,00,31117
21.017150,1,397,2,8,00,00,00,00,00,3c,00,00,31118
21.017410,1,293,2,8,00,07,27,ff,38,00,0f,ff,31119
21.017620,1,353,2,8,32,64,4d,00,00,00,00,00,31120
21.017880,1,3d3,2,8,00,00,00,e1,3a,20,06,67,31121
21.018140,1,3f3,2,8,5c,5a,04,87,ff,7f,00,80,31122
21.018350,1,380,2,8,6f,00,1d,20,94,19,6e,d6,31123
21.018600,1,3b9,2,8,6e,00,85,00,6e,14,80,00,31124
21.018820,1,4f0,2,8,00,00,85,00,00,94,e1,00,31125
21.019970,1,217,2,8,00,03,ff,00,7f,ff,00,40,31126
21.020230,1,280,2,8,7f,45,06,00,ff,01,ff,ff,31127
21.020480,1,29b,2,8,80,fb,00,00,20,43,00,00,31128
21.020740,1,378,2,8,00,00,00,00,01,7f,01,7f,31129
21.020990,1,398,2,8,00,00,00,00,00,00,00,00,31130
21.021210,1,3d8,2,8,c8,00,00,00,00,00,00,00,31131
21.021460,1,4f8,2,8,00,00,00,00,50,00,50,00,31132
21.022440,1,215,2,8,43,54,c3,49,7b,49,13,49,31133
21.022700,1,255,2,8,08,80,00,00,03,54,03,54,31134
21.022960,1,375,2,8,00,00,00,00,0b,ff,00,40,31135
21.023380,1,402,2,8,00,00,00,00,00,04,04,50,31136
21.027310,1,293,2,8,00,08,27,ff,40,00,0f,ff,31137
21.030000,1,217,2,8,00,03,ff,00,7f,ff,00,40,31138
21.030250,1,20b,2,8,c3,04,c3,ff,44,00,00,00,31139
21.030510,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31140
21.030760,1,250,2,8,00,00,00,00,00,00,00,00,31141
21.030980,1,257,2,8,30,7b,e2,06,db,04,0a,e0,31142
21.031230,1,280,2,8,7f,ca,07,00,ff,01,ff,ff,31143
21.031490,1,294,2,8,7c,ff,c8,01,80,00,00,00,31144
21.031700,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31145
21.031960,1,2c8,2,8,00,00,02,00,02,00,00,00,31146
21.032220,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31147
21.032430,1,312,2,8,00,20,8f,01,00,ff,00,01,31148
21.032680,1,295,2,8,24,33,90,06,ff,ff,80,00,31149
21.032940,1,2b5,2,8,03,00,02,00,24,00,00,00,31150
21.033150,1,315,2,8,00,02,51,77,00,63,ff,50,31151
21.033410,1,346,2,8,00,00,00,00,00,00,00,00,31152
21.033670,1,350,2,8,0f,02,00,00,00,ff,00,fc,31153
21.033920,1,397,2,8,00,80,00,00,80,bc,00,98,31154
21.034140,1,3eb,2,8,ff,07,64,00,00,00,00,00,31155
21.034390,1,422,2,8,38,00,00,00,0b,3f,00,60,31156
21.034600,1,475,2,8,12,12,02,12,02,ee,02,ee,31157
21.034860,1,4fb,2,8,00,00,00,00,00,00,00,18,31158
21.036010,1,45d,2,8,00,75,00,00,01,04,00,44,31159
21.037290,1,293,2,8,00,09,27,ff,48,00,0f,ff,31160
21.037510,1,215,2,8,43,54,c3,49,7b,49,13,49,31161
21.037760,1,255,2,8,88,80,00,00,03,54,83,54,31162
21.037980,1,375,2,8,00,00,00,00,0b,ff,00,40,31163
21.038230,1,380,2,8,6e,00,1d,20,95,19,6e,4b,31164
21.038440,1,3b9,2,8,6e,00,85,00,6e,14,80,00,31165
21.038700,1,3d3,2,8,00,00,00,e1,3a,20,06,67,31166
21.038910,1,3f3,2,8,5c,5a,05,88,ff,7f,00,80,31167
21.040150,1,280,2,8,7f,4c,08,00,ff,01,ff,ff,31168
21.040360,1,217,2,8,00,0b,ff,00,7f,ff,00,d0,31169
21.040620,1,29b,2,8,80,fc,00,00,20,33,00,00,31170
21.040880,1,337,2,8,0a,00,3e,00,00,00,00,00,31171
21.041130,1,378,2,8,00,00,00,00,01,7f,01,7f,31172
21.041390,1,398,2,8,00,00,00,00,00,00,00,00,31173
21.041600,1,3d8,2,8,c8,00,00,00,00,00,00,00,31174
21.041860,1,457,2,8,40,00,09,60,06,12,40,80,31175
21.042070,1,477,2,8,02,68,00,d5,7f,42,02,00,31176
21.042330,1,4f2,2,8,00,00,00,00,00,b6,02,b6,31177
21.042580,1,355,2,8,33,00,00,00,00,4b,00,00,31178
21.042840,1,4c5,2,8,00,00,00,00,c8,00,41,10,31179
21.043050,1,4d5,2,8,00,00,04,01,60,f1,4c,00,31180
21.043310,1,4f4,2,8,00,00,00,00,00,00,00,00,31181
21.043560,1,4f8,2,8,00,00,00,00,50,00,50,00,31182
21.043820,1,4fd,2,8,00,00,22,00,00,00,00,00,31183
21.045020,1,250,2,8,00,00,00,01,00,00,00,00,31184
21.045270,1,20b,2,8,c3,05,c3,ff,48,00,00,00,31185
21.045480,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31186
21.045740,1,257,2,8,30,7b,e2,07,db,04,0b,e0,31187
21.046000,1,294,2,8,7c,ff,c8,01,80,00,00,00,31188
21.046210,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31189
21.046470,1,2c8,2,8,00,00,02,00,02,00,00,00,31190
21.046720,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31191
21.046980,1,397,2,8,00,00,00,00,00,3c,00,00,31192
21.047280,1,293,2,8,00,0a,27,ff,50,00,0f,ff,31193
21.047530,1,353,2,8,32,64,4d,00,00,00,00,00,31194
21.050140,1,280,2,8,7f,c3,09,00,ff,01,ff,ff,31195
21.050560,1,217,2,8,00,03,ff,00,7f,ff,00,50,31196
21.051540,1,312,2,8,00,20,8f,02,00,ff,00,02,31197
21.052440,1,215,2,8,43,54,c3,49,7b,49,13,49,31198
21.052650,1,255,2,8,88,80,00,00,03,54,83,54,31199
21.052910,1,295,2,8,24,34,90,07,ff,ff,80,00,31200
21.053160,1,2b5,2,8,03,00,02,00,24,00,00,00,31201
21.053380,1,315,2,8,00,02,51,77,00,63,ff,50,31202
21.053630,1,350,2,8,0f,02,00,00,00,ff,00,fc,31203
21.053890,1,375,2,8,00,00,00,00,0b,ff,00,40,31204
21.054150,1,4c0,2,8,b4,00,00,8a,00,7b,5b,7f,31205
21.057300,1,293,2,8,00,0b,27,ff,58,00,0f,ff,31206
21.057520,1,3d3,2,8,00,00,00,e1,3a,20,06,67,31207
21.057770,1,3f3,2,8,5c,5a,06,89,ff,7f,00,80,31208
21.058070,1,380,2,8,6e,00,1d,20,96,19,6e,f1,31209
21.058330,1,3b9,2,8,6e,00,85,00,6e,14,80,00,31210
21.060080,1,20b,2,8,c3,06,c3,ff,4c,00,00,00,31211
21.060330,1,217,2,8,00,03,ff,00,7f,ff,00,50,31212
21.060550,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31213
21.060800,1,250,2,8,00,00,00,00,00,00,00,00,31214
21.061060,1,257,2,8,30,7b,e2,08,db,04,0c,e0,31215
21.061310,1,280,2,8,7f,4f,0a,00,ff,01,ff,ff,31216
21.061530,1,294,2,8,7c,ff,c8,01,80,00,00,00,31217
21.061780,1,29b,2,8,80,fd,00,00,20,23,00,00,31218
21.062040,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31219
21.062250,1,2c8,2,8,00,00,02,00,02,00,00,00,31220
21.062510,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31221
21.062760,1,346,2,8,00,00,00,00,00,00,00,00,31222
21.063020,1,378,2,8,00,00,00,00,01,7f,01,7f,31223
21.063280,1,397,2,8,00,00,00,00,00,3c,00,00,31224
21.063530,1,398,2,8,00,00,00,00,00,00,00,00,31225
21.063750,1,3d8,2,8,c8,00,00,00,00,00,00,00,31226
21.064000,1,3eb,2,8,ff,07,64,00,00,00,00,00,31227
21.064260,1,422,2,8,38,00,00,00,0b,3f,00,60,31228
21.064470,1,475,2,8,12,12,02,12,02,ee,02,ee,31229
21.064730,1,4f0,2,8,00,00,85,00,00,94,e1,00,31230
21.064980,1,337,2,8,0a,00,3e,00,00,00,00,00,31231
21.065200,1,4f7,2,8,80,24,00,00,27,10,55,9a,31232
21.065450,1,4f8,2,8,00,00,00,00,50,00,50,00,31233
21.065710,1,4ff,2,8,00,00,00,00,d5,93,9d,78,31234
21.066090,1,45d,2,8,00,75,00,00,01,04,00,44,31235
21.067290,1,293,2,8,00,0c,27,ff,60,00,0f,ff,31236
21.067500,1,215,2,8,43,54,c3,49,7b,49,13,49,31237
21.067760,1,255,2,8,88,80,00,00,03,54,83,54,31238
21.067970,1,375,2,8,00,00,00,00,0b,ff,00,40,31239
21.070020,1,217,2,8,00,03,ff,00,7f,ff,00,60,31240
21.070270,1,280,2,8,7f,c0,0b,00,ff,01,ff,ff,31241
21.071510,1,312,2,8,00,20,8f,03,00,ff,00,03,31242
21.072450,1,295,2,8,24,35,90,08,ff,ff,80,00,31243
21.072710,1,2b5,2,8,03,00,02,00,24,00,00,00,31244
21.072920,1,315,2,8,00,02,51,77,00,63,ff,50,31245
21.073390,1,402,2,8,00,00,00,00,00,04,04,50,31246
21.073600,1,350,2,8,0f,02,00,00,00,ff,00,fc,31247
21.075010,1,250,2,8,00,00,00,00,00,00,00,00,31248
21.075270,1,20b,2,8,c3,07,c3,ff,50,00,00,00,31249
21.075480,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31250
21.075740,1,257,2,8,30,7b,e2,09,db,04,0d,e0,31251
21.075990,1,294,2,8,7c,ff,c8,01,80,00,00,00,31252
21.076200,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31253
21.076460,1,2c8,2,8,00,00,02,00,02,00,00,00,31254
21.076720,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31255
21.076970,1,397,2,8,00,00,00,00,00,3c,00,00,31256
21.077310,1,293,2,8,00,0d,27,ff,68,00,0f,ff,31257
21.077570,1,353,2,8,32,64,4d,00,00,00,00,00,31258
21.077780,1,3d3,2,8,00,00,00,e1,3a,20,06,67,31259
21.078040,1,3f3,2,8,5c,5a,07,8a,ff,7f,00,80,31260
21.078250,1,380,2,8,6e,00,1d,20,97,19,6e,6c,31261
21.078510,1,3b9,2,8,6e,00,85,00,6e,14,80,00,31262
21.080130,1,280,2,8,7f,4a,0c,00,ff,01,ff,ff,31263
21.080390,1,217,2,8,00,03,ff,00,7f,ff,00,60,31264
21.080600,1,29b,2,8,80,fe,00,00,20,13,00,00,31265
21.080860,1,378,2,8,00,00,00,00,01,7f,01,7f,31266
21.081110,1,398,2,8,00,00,00,00,00,00,00,00,31267
21.081370,1,3d8,2,8,c8,00,00,00,00,00,00,00,31268
21.081580,1,457,2,8,40,00,09,60,06,12,00,80,31269
21.081840,1,477,2,8,02,68,00,d5,ff,42,02,00,31270
21.082090,1,4f8,2,8,00,00,00,00,50,00,50,00,31271
21.082350,1,4fd,2,8,00,00,22,00,00,00,00,00,31272
21.082560,1,215,2,8,43,54,c3,49,7b,49,13,49,31273
21.082780,1,255,2,8,08,80,00,00,03,54,03,54,31274
21.083030,1,375,2,8,00,00,00,00,0b,ff,00,40,31275
21.087260,1,293,2,8,00,0e,27,ff,70,00,0f,ff,31276
21.090030,1,20b,2,8,c3,08,c3,ff,54,00,00,00,31277
21.090240,1,217,2,8,00,1b,ff,00,7f,ff,00,f0,31278
21.090500,1,24b,2,8,c8,c8,3f,ff,00,00,00,00,31279
21.090750,1,250,2,8,00,00,00,01,00,00,00,00,31280
21.091010,1,257,2,8,30,7b,e2,0a,db,04,0e,e0,31281
21.091220,1,280,2,8,7f,c5,0d,00,ff,01,ff,ff,31282
21.091480,1,294,2,8,7c,ff,c8,01,80,00,00,00,31283
21.091740,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,31284
21.091950,1,2c8,2,8,00,00,02,00,02,00,00,00,31285
21.092200,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,31286
21.092460,1,312,2,8,00,20,8f,04,00,ff,00,04,31287
21.092670,1,295,2,8,24,36,90,09,ff,ff,80,00,31288
21.092930,1,2b5,2,8,03,00,02,00,24,00,00,00,31289
21.093140,1,315,2,8,00,06,51,77,00,f3,ff,50,31290
21.093400,1,337,2,8,0a,80,3e,00,00,00,00,00,31291
21.093660,1,346,2,8,00,00,00,00,00,00,00,00,31292
21.093910,1,350,2,8,0f,02,00,00,00,ff,00,fc,31293
21.094170,1,355,2,8,33,00,00,00,00,4b,00,00,31294
21.094380,1,397,2,8,00,00,00,00,00,3c,80,00,31295
21.094640,1,3eb,2,8,ff,07,64,00,00,00,00,00,31296
21.094890,1,3f5,2,8,00,00,00,00,03,48,00,00,31297
21.095150,1,422,2,8,38,00,00,00,0c,3f,00,60,31298
21.095360,1,437,2,8,01,00,00,20,13,40,00,00,31299
21.095620,1,475,2,8,12,12,02,12,02,ee,02,ee,31300
21.095870,1,4b5,2,8,01,00,00,00,00,00,00,00,31301
21.096090,1,4c5,2,8,00,00,00,00,cc,00,41,10,31302
21.096340,1,45d,2,8,00,75,00,00,01,04,00,44,31303
21.096600,1,4d5,2,8,00,00,04,01,60,f1,4c,00,31304
21.097280,1,293,2,8,00,00,27,ff,00,00,0f,ff,31305
21.097500,1,215,2,8,43,54,c3,49,7b,49,13,49,31306
21.097750,1,255,2,8,88,80,00,00,03,54,83,54,31307
21.098010,1,375,2,8,00,00,00,00,0b,ff,00,40,31308
21.098220,1,380,2,8,6e,00,1d,20,98,19,6e,04,31309
21.098480,1,3b9,2,8,6e,00,85,00,6e,14,80,00,31310
21.098690,1,3d3,2,8,00,00,00,e1,3a,20,06,67,31311
21.098950,1,3f3,2,8,5c,5a,08,8b,ff,7f,00,80,31312
21.100140,1,280,2,8,7f,49,0e,00,ff,01,ff,ff,31313
21.100400,1,29b,2,8,80,ff,00,00,20,03,00,00,31314
21.100650,1,217,2,8,00,03,ff,00,7f,ff,00,70,31315
21.100910,1,378,2,8,00,00,00,00,01,7f,01,7f,31316
21.101160,1,398,2,8,00,00,00,00,00,00,00,00,31317
